,bpm,hrv,br,ibi,sdnn,sdsd,pnn20,pnn50,sd1,sd2,s,sd1/sd2,lf,hf,lf/hf
0,82.69858541893363,49.42130869801667,0.2176278563656148,725.5263157894736,41.59310218755614,33.830347324186036,0.4794520547945205,0.2465753424657534,34.93526705520407,47.32574381240363,5194.112939734026,0.7381873847283911,28803.517858381296,55217.00934654504,0.5216421207749374
1,83.9939281497723,37.724935145170456,0.10119750379490638,714.3373493975904,37.326071223399694,26.14567026805042,0.4268292682926829,0.10975609756097561,26.675418081141448,45.80084205185677,3838.261591084126,0.5824220011269428,33896.75589785197,10385.621455420605,3.263815848030944
2,85.56149732620321,37.36447371640468,0.14260249554367202,701.25,40.011717033888964,26.47758625309049,0.4025974025974026,0.16883116883116883,26.401354887366722,42.58849289146939,3532.387662934724,0.6199175668095781,9345.774076380618,36844.19893078976,0.25365659581678657
3,92.9889298892989,86.68909966079934,0.07380073800738007,645.2380952380952,80.57052796974997,69.36137253543934,0.525,0.2875,61.20636200592223,94.14732470973352,18103.161378864195,0.6501125995308749,91648.52716041006,97054.43448655616,0.944300254236246
4,89.37754921085298,36.98514883798497,0.07093456286575633,671.3095238095239,45.846009378829464,24.834154984059573,0.3950617283950617,0.08641975308641975,26.137875551248825,58.33539091021386,4790.184829396817,0.44806206221328987,10423.340895651258,17839.89707562508,0.5842713582632058
5,87.8354827466016,35.008709717691126,0.10456605088881142,683.0952380952381,57.56934101536434,23.99961580100969,0.3902439024390244,0.10975609756097561,24.66084643351421,75.76542786448447,5869.8760630284705,0.3254894366547112,50942.13769018518,12723.435575632222,4.00380364150615
6,85.69988237271046,29.980152164549196,0.1008233910267182,700.1176470588235,44.813183922671655,19.539410143421282,0.38095238095238093,0.047619047619047616,21.194990155924827,59.87533108141317,3986.860314230216,0.3539853521161454,46270.61618941291,8772.826892509183,5.2743108642576555
7,84.61827754795036,94.01827811504691,0.11282437006393381,709.0666666666667,82.88422983629368,80.9088426887512,0.49295774647887325,0.19718309859154928,66.47350181212087,89.90594393150784,18775.29786618314,0.7393671531079383,125403.62636763605,15689.196377030394,7.992992333962493
8,86.03692417996056,47.58258677397188,0.5915038537372289,697.375,63.08216368356431,35.62903321575743,0.4358974358974359,0.16666666666666666,33.62837864213229,81.81616956065535,8643.605644865213,0.41102362555853345,41581.570309609655,10410.8253560697,3.994070487924077
9,85.27397260273972,41.36557881996952,0.6678082191780822,703.6144578313254,48.460101916092796,26.392624816770173,0.5555555555555556,0.12345679012345678,29.207643173544255,59.67102312992246,5475.3246035618495,0.48947783432420944,36635.322820670954,46548.269061788815,0.7870394229276436
10,86.27981728979869,34.812422522782896,0.11842327863305702,695.4117647058823,30.08039976175499,25.171745669407823,0.30952380952380953,0.10714285714285714,24.61610003539108,34.93028365978851,2701.2901394381083,0.7047208741602337,22312.74075447115,7809.873954567042,2.8569911479074706
11,88.3090817862519,24.518348747159877,0.10035122930255896,679.4318181818181,34.0239873453426,16.08374174686143,0.3103448275862069,0.022988505747126436,17.33232717589523,44.852336226800745,2442.259571031055,0.38643086701777185,14007.856374637833,7404.179668626058,1.8918849895004202
12,87.53602305475505,45.74065797742521,0.09005763688760807,685.4320987654321,50.724367308080446,38.430588115251744,0.24675324675324675,0.1038961038961039,32.0784478636125,53.286807867713804,5370.106811623872,0.6019960501902886,5893.658420116173,11637.150059831238,0.5064520427952308
13,89.03365906623236,30.663655037515348,0.09048136083966704,673.9024390243902,36.916388639041074,22.307439536191055,0.2727272727272727,0.06493506493506493,21.619378749802397,46.13735752971329,3133.6161716761435,0.4685872773680011,53183.83947122495,19997.360010870307,2.659543031795942
14,88.26695371367062,30.16830426587615,0.1794043774668102,679.7560975609756,34.990438058170646,22.69744149335991,0.25316455696202533,0.0379746835443038,21.300454019848743,44.51126828485376,2978.576112836297,0.4785407120627213,13693.25975998418,47564.2879275188,0.2878895145208682
15,88.13928182807399,35.8772837207541,0.12694958287994196,680.7407407407408,44.7152245119602,26.575287220673182,0.34615384615384615,0.07692307692307693,25.35870213226624,54.897849074481975,4373.531149384667,0.46192524041991406,25490.90014580834,34113.0112191011,0.7472486079310134
16,91.21090337235715,22.70009069689059,0.08736676568233444,657.816091954023,27.267313907234833,13.982688258495076,0.27058823529411763,0.023529411764705882,16.03758561159176,35.203216273320244,1773.6633993854996,0.4555716013864988,20200.159490159615,5216.395021162819,3.8724366939635395
17,89.56778337094254,26.59215781283755,0.08679048776254124,669.8837209302326,36.71050119220092,19.262184352553223,0.27380952380952384,0.05952380952380952,18.80274139321782,48.903509976093325,2888.757437996141,0.38448654099490226,85079.15620703794,9459.711241982654,8.993842838400031
18,89.65868568517574,28.121248153329706,0.10188487009679062,669.2045454545455,45.05606585408821,19.998678777868083,0.27586206896551724,0.034482758620689655,19.884060834767897,60.83164337778283,3800.0079485571914,0.3268703544844562,27330.558849433008,6876.476961164436,3.974500169750435
19,92.11873080859775,20.195672024949452,0.05117707267144319,651.3333333333334,27.047283700134393,14.512226625368601,0.1797752808988764,0.033707865168539325,14.280275625328864,35.70365055278104,1601.7660552011534,0.3999668214379983,11298.839337563673,2911.001639137801,3.8814266490451845
