,bpm,hrv,br,ibi,sdnn,sdsd,pnn20,pnn50,sd1,sd2,s,sd1/sd2,lf,hf,lf/hf,level,fatigued
0,82.69858541893363,49.42130869801667,0.2176278563656148,725.5263157894736,41.59310218755614,33.830347324186036,0.4794520547945205,0.2465753424657534,34.93526705520407,47.32574381240363,5194.112939734026,0.7381873847283911,28803.517858381296,55217.00934654504,0.5216421207749374,0,0
1,83.9939281497723,37.724935145170456,0.10119750379490638,714.3373493975904,37.326071223399694,26.14567026805042,0.4268292682926829,0.10975609756097561,26.675418081141448,45.80084205185677,3838.261591084126,0.5824220011269428,33896.75589785197,10385.621455420605,3.263815848030944,0,0
2,85.56149732620321,37.36447371640468,0.14260249554367202,701.25,40.011717033888964,26.47758625309049,0.4025974025974026,0.16883116883116883,26.401354887366722,42.58849289146939,3532.387662934724,0.6199175668095781,9345.774076380618,36844.19893078976,0.25365659581678657,0,0
3,92.9889298892989,86.68909966079934,0.07380073800738007,645.2380952380952,80.57052796974997,69.36137253543934,0.525,0.2875,61.20636200592223,94.14732470973352,18103.161378864195,0.6501125995308749,91648.52716041006,97054.43448655616,0.944300254236246,0,0
4,89.37754921085298,36.98514883798497,0.07093456286575633,671.3095238095239,45.846009378829464,24.834154984059573,0.3950617283950617,0.08641975308641975,26.137875551248825,58.33539091021386,4790.184829396817,0.44806206221328987,10423.340895651258,17839.89707562508,0.5842713582632058,0,0
5,87.8354827466016,35.008709717691126,0.10456605088881142,683.0952380952381,57.56934101536434,23.99961580100969,0.3902439024390244,0.10975609756097561,24.66084643351421,75.76542786448447,5869.8760630284705,0.3254894366547112,50942.13769018518,12723.435575632222,4.00380364150615,0,0
6,85.69988237271046,29.980152164549196,0.1008233910267182,700.1176470588235,44.813183922671655,19.539410143421282,0.38095238095238093,0.047619047619047616,21.194990155924827,59.87533108141317,3986.860314230216,0.3539853521161454,46270.61618941291,8772.826892509183,5.2743108642576555,0,0
7,84.61827754795036,94.01827811504691,0.11282437006393381,709.0666666666667,82.88422983629368,80.9088426887512,0.49295774647887325,0.19718309859154928,66.47350181212087,89.90594393150784,18775.29786618314,0.7393671531079383,125403.62636763605,15689.196377030394,7.992992333962493,0,0
8,86.03692417996056,47.58258677397188,0.5915038537372289,697.375,63.08216368356431,35.62903321575743,0.4358974358974359,0.16666666666666666,33.62837864213229,81.81616956065535,8643.605644865213,0.41102362555853345,41581.570309609655,10410.8253560697,3.994070487924077,0,0
9,85.27397260273972,41.36557881996952,0.6678082191780822,703.6144578313254,48.460101916092796,26.392624816770173,0.5555555555555556,0.12345679012345678,29.207643173544255,59.67102312992246,5475.3246035618495,0.48947783432420944,36635.322820670954,46548.269061788815,0.7870394229276436,0,0
10,86.27981728979869,34.812422522782896,0.11842327863305702,695.4117647058823,30.08039976175499,25.171745669407823,0.30952380952380953,0.10714285714285714,24.61610003539108,34.93028365978851,2701.2901394381083,0.7047208741602337,22312.74075447115,7809.873954567042,2.8569911479074706,0,0
11,88.3090817862519,24.518348747159877,0.10035122930255896,679.4318181818181,34.0239873453426,16.08374174686143,0.3103448275862069,0.022988505747126436,17.33232717589523,44.852336226800745,2442.259571031055,0.38643086701777185,14007.856374637833,7404.179668626058,1.8918849895004202,0,0
12,87.53602305475505,45.74065797742521,0.09005763688760807,685.4320987654321,50.724367308080446,38.430588115251744,0.24675324675324675,0.1038961038961039,32.0784478636125,53.286807867713804,5370.106811623872,0.6019960501902886,5893.658420116173,11637.150059831238,0.5064520427952308,0,0
13,89.03365906623236,30.663655037515348,0.09048136083966704,673.9024390243902,36.916388639041074,22.307439536191055,0.2727272727272727,0.06493506493506493,21.619378749802397,46.13735752971329,3133.6161716761435,0.4685872773680011,53183.83947122495,19997.360010870307,2.659543031795942,0,0
14,88.26695371367062,30.16830426587615,0.1794043774668102,679.7560975609756,34.990438058170646,22.69744149335991,0.25316455696202533,0.0379746835443038,21.300454019848743,44.51126828485376,2978.576112836297,0.4785407120627213,13693.25975998418,47564.2879275188,0.2878895145208682,0,0
15,88.13928182807399,35.8772837207541,0.12694958287994196,680.7407407407408,44.7152245119602,26.575287220673182,0.34615384615384615,0.07692307692307693,25.35870213226624,54.897849074481975,4373.531149384667,0.46192524041991406,25490.90014580834,34113.0112191011,0.7472486079310134,0,0
16,91.21090337235715,22.70009069689059,0.08736676568233444,657.816091954023,27.267313907234833,13.982688258495076,0.27058823529411763,0.023529411764705882,16.03758561159176,35.203216273320244,1773.6633993854996,0.4555716013864988,20200.159490159615,5216.395021162819,3.8724366939635395,0,0
17,89.56778337094254,26.59215781283755,0.08679048776254124,669.8837209302326,36.71050119220092,19.262184352553223,0.27380952380952384,0.05952380952380952,18.80274139321782,48.903509976093325,2888.757437996141,0.38448654099490226,85079.15620703794,9459.711241982654,8.993842838400031,0,0
18,89.65868568517574,28.121248153329706,0.10188487009679062,669.2045454545455,45.05606585408821,19.998678777868083,0.27586206896551724,0.034482758620689655,19.884060834767897,60.83164337778283,3800.0079485571914,0.3268703544844562,27330.558849433008,6876.476961164436,3.974500169750435,0,0
19,92.11873080859775,20.195672024949452,0.05117707267144319,651.3333333333334,27.047283700134393,14.512226625368601,0.1797752808988764,0.033707865168539325,14.280275625328864,35.70365055278104,1601.7660552011534,0.3999668214379983,11298.839337563673,2911.001639137801,3.8814266490451845,0,0
20,92.09837781266353,34.891859515725386,0.7500436071864642,651.4772727272727,49.53281219021463,25.695569733868133,0.37209302325581395,0.05813953488372093,24.671037402858868,66.19747119033832,5130.724362009069,0.372688517540526,96600.1771967647,9258.74286793062,10.433401010774087,0,0
21,91.8869644484959,54.71517157059822,0.6563354603463992,652.9761904761905,58.26417182815578,45.67531472250629,0.35,0.175,38.68452129082121,71.22450201651112,8655.985516877641,0.5431350194888472,16752.833715675675,8624.934628679886,1.9423722540422115,0,0
22,90.55809055809056,28.177578029604636,0.0702000702000702,662.5581395348837,64.91830369532313,20.43794000832774,0.2891566265060241,0.07228915662650602,19.79133416711428,88.31169149986225,5490.895109452253,0.22410774644878306,41171.057884916096,12024.882777197492,3.423821973798183,0,0
23,90.18746833305184,24.2852368173079,0.10133423408208073,665.2808988764045,37.26883469658609,16.955444163361204,0.25,0.03409090909090909,17.16755510686095,49.640169580193955,2677.2663488366984,0.34583997701955216,60701.94121261702,7206.588362516575,8.42311759172264,0,0
24,92.51559251559252,22.537846956942126,0.0693000693000693,648.5393258426966,45.97387049275749,16.719226696301302,0.18181818181818182,0.03409090909090909,15.931599337104121,63.25203545870616,3165.8020373346635,0.25187488784459755,13101.076981796126,3360.9988017379096,3.897971333706458,0,0
25,87.40790354989954,25.243005017738703,0.050234427327528475,686.4367816091954,45.586270656860954,18.24803567075084,0.2441860465116279,0.046511627906976744,17.849500025569082,62.2052813306004,3488.214532111587,0.28694508960911086,20097.39996687774,5434.984112274506,3.697784492412639,0,0
26,88.02698145025295,17.65298578078916,0.11804384485666104,681.6091954022988,29.395189348325133,11.106933894194933,0.16279069767441862,0.0,12.478212488647731,39.76778185629171,1558.9551369399705,0.3137769296195618,14339.29080975776,6021.838674895661,2.3812147059894815,0,0
27,87.4724529581285,30.0,0.101712154602475,685.9302325581396,32.578274504849986,21.366467924228687,0.3058823529411765,0.058823529411764705,21.213040319218152,41.068766704345,2736.934797736101,0.5165248927958154,31481.981834647944,17525.36357753204,1.7963668311571375,0,0
28,89.67674661105318,27.6457178290909,0.05213764337851929,669.0697674418604,56.47860074228452,19.086270308410555,0.34523809523809523,0.047619047619047616,19.522357669594925,77.94865017107136,4780.69169244445,0.2504515168222906,84631.15345515608,15529.762619745874,5.449610243723156,0,0
29,87.71635019324484,18.489469032838098,0.1008233910267182,684.0229885057471,36.49782768263876,11.858184915332057,0.1744186046511628,0.0,13.069891582626521,50.089157934263056,2056.674618292809,0.2609325475141632,30703.868155473785,3063.9045141922443,10.021156995347301,0,0
30,89.7276126045932,55.1988548816632,0.1246216841730461,668.6904761904761,55.17892458920219,48.05435625738514,0.2962962962962963,0.04938271604938271,38.74576838702821,57.72552242850078,7026.548087618866,0.6712068900722202,12748.943455989198,7375.479751769784,1.728557854549058,0,0
31,93.65456396335256,21.737697038266784,0.0508992195453003,640.6521739130435,38.527357525306584,13.91141084754203,0.21978021978021978,0.02197802197802198,15.351219640509127,52.03467859839768,2509.4909544407974,0.29501901527997215,26764.285029889066,4223.792313451437,6.336553278117705,0,0
32,88.41463414634146,32.737817671346896,0.05081300813008131,678.6206896551724,43.84330546397175,23.80834665074865,0.29411764705882354,0.058823529411764705,23.148983401565424,58.064872442507834,4222.749046536134,0.3986744898903564,34135.48528019457,20737.18329977911,1.6461003785677186,0,0
33,85.7796416317194,94.21859082549928,0.13343499809378576,699.4666666666667,92.23005053789258,78.75770127552023,0.44285714285714284,0.2,66.59196495012267,106.5020839117762,22280.75013313608,0.6252644314949356,82737.80581211939,147102.54321177272,0.5624498666417198,0,0
34,85.42024013722127,47.751930993209555,0.0857632933104631,702.4096385542168,54.188211972133075,36.541124398283216,0.4691358024691358,0.08641975308641975,33.7403138567133,67.08930958847144,7111.354250047485,0.5029163970188062,43078.50371802565,36201.32366088757,1.189970403335508,0,0
35,84.84848484848486,29.879275164189465,0.6397306397306397,707.1428571428571,29.743804019510016,20.92851196002914,0.2891566265060241,0.07228915662650602,21.12766632217629,36.06114869298172,2393.5414822139414,0.5858844514924781,14172.709843521858,7582.720825789566,1.8690797365662075,0,0
36,93.93995210904401,103.6701499950685,0.07367839381101492,638.7058823529412,81.77139202455353,88.49576261042107,0.5,0.1875,72.94668429750594,83.84341804816881,19214.292776480634,0.8700347146581906,26552.119819789445,106429.0920818177,0.24948178454230746,0,0
37,85.34258456201215,72.84401142166733,0.05203816131830008,703.0487804878048,77.20244253039621,60.79666417658127,0.4375,0.2625,51.50235128127646,97.19338808530136,15725.83269530108,0.5298956266045138,52105.41193607873,144181.05418610974,0.3613887568669096,0,0
38,85.31298768857292,63.69428565669338,0.12138026703658748,703.2926829268292,73.18627883609791,49.050265413078186,0.5316455696202531,0.20253164556962025,44.9167365136361,91.89097501853702,12966.743704924005,0.4888046568727247,224863.74458725684,125347.54865819344,1.793922154795633,0,0
39,86.05912191708937,49.59838707054898,0.0874584572328144,697.1951219512196,60.5518199811856,35.63355160519367,0.525,0.2,35.06734592181164,79.15175298121954,8719.93620866544,0.44303940975422396,57940.30585300597,14881.724538770724,3.8933865293673833,0,0
40,86.37428858386342,29.76377585154774,0.1004352192835621,694.6511627906976,32.338963266616105,20.302214923398086,0.3176470588235294,0.047058823529411764,21.038110089182616,39.49368133071293,2610.2626771161385,0.5326955953539325,13524.6006701841,8895.10209465846,1.5204547993109232,0,0
41,90.67753438614365,24.954504056928737,0.05094243504839531,661.685393258427,44.65186068964646,16.595578421389714,0.2727272727272727,0.045454545454545456,17.64257154097759,60.8664623554665,3373.5707345655806,0.289857022377005,20686.622082574468,8809.376547338648,2.3482504092555776,0,0
42,92.85714285714285,124.84773334642135,0.17857142857142855,646.1538461538462,103.46844891610455,94.49519868802471,0.7536231884057971,0.463768115942029,87.96313504812241,101.22781210363694,27973.732809407196,0.8689621282940091,36508.024944115896,213825.66921328372,0.17073733513117362,0,0
43,90.68010075566751,64.11277377554359,0.10495382031905962,661.6666666666666,79.12718313646147,44.68996686935104,0.5970149253731343,0.23880597014925373,44.91942242534908,97.25630133214092,13724.666033599135,0.4618664478298875,89415.42586719632,36805.98415863121,2.4293719597830097,0,0
44,86.23548922056385,98.2619224593403,0.6633499170812603,695.7692307692307,88.77397445441949,81.78980792732611,0.5,0.2702702702702703,69.34848901847364,94.10301808735085,20501.726147041034,0.7369422408333505,161652.590037145,27534.947416444178,5.870815280388162,0,0
45,86.72936259143155,37.515428924742515,0.12190874259839778,691.8072289156627,41.91628427594476,26.38742686008426,0.35802469135802467,0.13580246913580246,26.513046312189857,53.21746673256909,4432.652648693881,0.49820196149930357,73100.55013808445,17065.79453899016,4.283454249438658,0,0
46,87.25686238865661,62.64982043070834,0.09089256498818396,687.625,69.73599769846274,48.54300289633827,0.5,0.21052631578947367,44.30001516354486,89.94511060884672,12517.895097854289,0.4925227715400425,157328.68433283974,39621.29523820779,3.9708112364061185,0,0
47,87.86399596027604,27.7865619185932,0.13465746507322,682.8735632183908,39.00804650198695,18.795532419699303,0.29069767441860467,0.06976744186046512,19.645313564598023,51.78897982761044,3196.290131298657,0.37933385886324117,20711.712717304075,10797.893944559633,1.918125221792846,0,0
48,88.1368538490145,53.04256322533361,0.07437709185570844,680.7594936708861,95.19828942057936,42.982320927850985,0.40540540540540543,0.13513513513513514,37.506269259248654,111.84993990926571,13179.213543010992,0.33532668224653744,69851.13809952336,13498.595080084715,5.1746968988334885,0,0
49,87.20596672403902,104.47049586865305,0.6119716963090457,688.0263157894736,97.19784133462431,84.00059511790774,0.6197183098591549,0.38028169014084506,73.82283891404005,111.75548236983428,25918.47545691856,0.6605746523444541,1055917132.5741539,6071451149.630355,0.17391511626317552,0,0
50,86.79706601466992,86.71618631891609,0.040749796251018745,691.2676056338029,72.05102998872414,71.37843248787465,0.5303030303030303,0.19696969696969696,61.3167609961857,69.31226171109844,13351.779413444181,0.8846452197990751,39090.91537421358,38196.17068510023,1.0234249840511467,0,0
51,85.73083606873914,83.33238094693871,0.09654373431164318,699.8648648648649,96.09248421327776,64.54060579138041,0.5714285714285714,0.2857142857142857,58.90540670240304,115.15229489857403,21309.714395106872,0.5115434890315198,19673.513191038313,122720.55833480948,0.16031147069396892,0,0
52,81.43758363601606,53.65433699886598,0.09558401835213151,736.7605633802817,71.47883854852415,39.17069611767749,0.5303030303030303,0.16666666666666666,37.58919603293217,86.94303255057822,10267.097680887897,0.43234282184791567,254032.8104930748,32817.80989412419,7.740699678394982,0,0
53,85.16275548826647,59.6058482269747,0.11355034065102193,704.5333333333333,65.83399999662451,37.731868195876814,0.6285714285714286,0.37142857142857144,42.14661000239375,83.86146253172062,11103.884952897739,0.5025742305227718,82043.15999400265,56219.28402457931,1.4593419574346238,0,0
54,80.51529790660224,48.835760533130994,0.07156915369475755,745.2,59.60671103156087,37.19676295498228,0.4657534246575342,0.1780821917808219,34.53087473282749,75.48728298884582,8189.007083821052,0.4574396291085196,44230.77985215428,27643.455213561727,1.600045273300528,0,0
55,80.43175487465182,102.3132444994293,0.10445682451253482,745.974025974026,81.2765000182716,89.99753083032643,0.37333333333333335,0.16,72.31929203193293,86.49192640549366,19650.77163990979,0.836139221745204,158144.58512242278,150038.85228672053,1.054024225806609,0,0
56,84.46455505279035,32.07671527215033,0.08379420144126026,710.3571428571429,47.74551658262267,22.22164964343554,0.4457831325301205,0.060240963855421686,22.640666880140063,62.10221066599575,4417.1906850459945,0.36457102955494347,89488.55710597461,15226.27624960525,5.877245075485522,0,0
57,85.48530721282279,44.85184847571292,0.07123775601068566,701.875,66.65383991189105,34.892311984952414,0.4025974025974026,0.1038961038961039,31.698954993515017,87.35212065908723,8698.97876738176,0.36288706850321184,21955.091709215783,21997.08285343649,0.9980910585053261,0,0
58,85.95664467483506,30.979383825735177,0.056550424128180954,698.0263157894736,45.99827619316165,22.542398324539967,0.2777777777777778,0.08333333333333333,21.879078103109723,60.57394916877416,4163.559544965515,0.36119616441300767,17455.717195488418,16086.880556953776,1.0850902469057584,0,0
59,82.86713286713287,31.704807288403526,0.10489510489510488,724.0506329113924,49.209420404648625,21.130951688089954,0.36363636363636365,0.09090909090909091,22.411912236264396,65.73699622967818,4628.482664608535,0.3409330137014402,111833.29364830573,9675.715858204161,11.558141566701845,0,0
60,94.96088775695834,43.57499842575876,0.14553392759687103,631.8390804597701,91.69575800404321,31.946797310804236,0.43902439024390244,0.14634146341463414,30.806263607485675,123.45972496438175,11948.52248467205,0.24952480346423347,28759.45766448284,77556.48112284484,0.3708195272414381,0,0
61,79.6057619408643,52.984459430822454,0.09476876421531463,753.7142857142857,85.37599911268855,38.57400876560712,0.5147058823529411,0.19117647058823528,37.02656742802025,109.38937745345284,12724.43406878917,0.3384841224073674,292774.741896248,162305.74529048416,1.803847062667184,0,0
62,80.24579793963491,36.36012683599181,0.07229351165732875,747.7027027027027,55.42336557946348,24.12257840545524,0.4411764705882353,0.08823529411764706,25.59900888814571,74.60065249675216,5999.5081812293265,0.3431472518187451,32305.870403048466,17633.889786992982,1.8320331358131632,0,0
63,81.73823072943611,39.24614299851312,0.06897740989825832,734.0506329113924,62.38952742657068,27.4471847509093,0.4155844155844156,0.14285714285714285,27.736015532124398,84.11063801058387,7329.002533497953,0.32975633270828714,49611.65604923401,45786.265681970544,1.0835488614388091,0,0
64,89.78102189781022,76.26707459098367,0.1094890510948905,668.2926829268292,63.06800197635651,63.19836651822571,0.46153846153846156,0.20512820512820512,53.86484718254276,64.82395367774325,10969.600726141947,0.8309404799700886,148279.50834343897,49990.54507171663,2.966151061780115,0,0
65,87.45111980092427,50.586306041994796,0.0888730892285816,686.0975609756098,54.47658027932011,35.381828206840616,0.5256410256410257,0.20512820512820512,35.6921787501355,62.405484089496845,6997.544813374017,0.5719397785449223,90000.40487817656,52806.956960778065,1.7043285593037225,0,0
66,85.22150828542442,45.69411129706886,0.05072708826513358,704.047619047619,62.77547002761674,33.60344423796162,0.3855421686746988,0.1566265060240964,32.310503643041606,83.11759949736332,8436.97169936404,0.38873239648922453,44533.69453480725,31263.318033431755,1.4244711481738654,0,0
67,88.45208845208845,43.97893065393262,0.12285012285012285,678.3333333333334,45.89930317277194,29.96031481826448,0.5121951219512195,0.15853658536585366,31.097321854652147,57.469180629178744,5614.458376315799,0.5411130194339877,25742.320854580903,15973.297519049886,1.6115846351625518,0,0
68,83.92315470171891,45.397969225022585,0.08426019548365352,714.9397590361446,62.29300167573611,34.073092166049406,0.43902439024390244,0.17073170731707318,32.097042030055036,82.38741348803987,8307.603339552823,0.38958671805754097,90600.08844000519,23541.61537835855,3.848507716394537,0,0
69,90.10875194199897,92.30384607371461,0.05178663904712584,665.8620689655172,66.13381982355936,83.74206567797238,0.35294117647058826,0.08235294117647059,65.22094469031843,61.9356737402678,12690.47342450188,1.0530432746049987,33610.51541245964,19599.65570281408,1.714852338331326,0,0
70,90.64073623893037,48.446453157371714,0.12154888001389128,661.9540229885057,56.11644462525028,38.58644185215435,0.4117647058823529,0.12941176470588237,34.23974096852509,71.59894066603408,7701.706068313261,0.47821574802667616,46949.91306940052,50487.19844551197,0.929936984324273,0,0
71,90.46247670675928,27.36537294398957,0.08470269354565475,663.2584269662922,37.19898756925046,18.798834476795374,0.2840909090909091,0.06818181818181818,19.35007394224239,49.21799364826171,2991.964301833796,0.3931504010612143,36621.08586968037,7521.054941728606,4.869142181969428,0,0
72,92.59580371076817,30.569310731854745,0.1387203051846714,647.9775280898876,45.00136765164892,21.032284289356827,0.3563218390804598,0.06896551724137931,21.603386355416664,59.47062456058099,4036.214189207883,0.3632614675739604,40903.06880909685,13310.453099015664,3.073003488673253,0,0
73,86.37428858386342,28.470831306692077,0.1171744224974891,694.6511627906976,31.167129166934565,19.908440942505912,0.3176470588235294,0.058823529411764705,20.102849735150695,38.193098889304146,2412.083825282491,0.5263476994473584,26159.79294570882,8662.389308766076,3.0199281068141213,0,0
74,99.49531362653208,61.78069223134579,0.05407354001441961,603.0434782608696,73.28828025465128,51.70151189794909,0.4157303370786517,0.11235955056179775,43.685474175723826,94.55695399223347,12977.182145633189,0.4620017072389195,9995.016597978189,13935.54377128752,0.7172319044034504,0,0
75,93.4065934065934,44.02580612479767,0.054945054945054944,642.3529411764706,58.96453687596078,28.760398012321744,0.5185185185185185,0.19753086419753085,31.08194792260643,78.07770897591062,7624.039936052904,0.3980899072255843,89621.61232393666,31040.817048251254,2.8872182128654913,0,0
76,88.2986360373295,71.6001555758157,0.08973438621679827,679.5121951219512,76.76226268961996,57.96943207656603,0.43037974683544306,0.21518987341772153,50.58336183125413,87.6517157019891,13928.937312125849,0.5770949424793316,10467.4343570998,9191.148057546097,1.1388603786559448,0,0
77,89.70285927863951,67.339933669901,0.13081666978134926,668.875,73.07519671543827,44.5089753745117,0.6266666666666667,0.38666666666666666,47.589541334671885,83.40135890179889,12469.083082557045,0.5706087042383362,48784.35355040064,34649.471238042366,1.4079393366568693,0,0
78,86.34608634608635,105.75128052810204,0.05265005265005265,694.8780487804878,89.30959993245509,82.40159592615217,0.6538461538461539,0.358974358974359,74.7773926289839,94.14067732330271,22115.538021644916,0.7943154304295005,87144.26678782434,93205.21678706295,0.934971987532785,0,0
79,79.44176060118089,63.877082667736516,0.08946144211844695,755.2702702702703,53.073711438648225,46.492955613109075,0.6338028169014085,0.23943661971830985,45.16780851893847,60.90421616698874,8642.238564460487,0.7416203895489963,117388.90809986409,35594.74781025675,3.297927793325679,0,0
80,82.50880429314103,64.90258607337881,0.1006204930404159,727.1951219512196,51.47280575509947,48.20635924002324,0.5802469135802469,0.2962962962962963,45.89272661705902,56.89630438637743,8203.09596421816,0.8066029439347386,58327.62853658875,25815.222949027328,2.2594276505671798,0,0
81,89.87603305785123,51.18593556827891,0.05165289256198347,667.5862068965517,50.8539833822509,34.292856398964496,0.5764705882352941,0.21176470588235294,36.18235246301414,59.335069891516454,6744.6300143905255,0.6097970817118289,32605.74996192635,33404.36158418121,0.9760925943684836,0,0
82,87.09853021230266,73.80628984749627,0.09072763563781527,688.875,70.35612535522405,52.27245902288479,0.6710526315789473,0.32894736842105265,52.185942323362184,86.78127853811061,14227.52793145288,0.6013502359318704,104866.06344071156,26955.243422000094,3.8903771633211406,0,0
83,85.61113976276431,45.73252031797664,0.12033694344163659,700.843373493976,43.19205692474743,30.00619606845414,0.5,0.23170731707317074,32.323860308921525,50.150650498170506,5092.718421470627,0.6445352151534046,43865.566351363435,12300.862906175314,3.5660560308612106,0,0
84,89.40022632968692,62.374197714604236,0.07544322897019992,671.1392405063291,59.89415435587555,49.68950341321751,0.43243243243243246,0.24324324324324326,44.08772134187777,71.07626383840933,9844.464938548132,0.620287546938461,50017.685138142944,63366.79467438228,0.7893358879072974,0,0
85,92.21052631578947,74.99743585360359,0.042105263157894736,650.6849315068494,83.5894855930316,55.20054883527858,0.6153846153846154,0.3230769230769231,52.85236779052655,96.96921978544952,16100.828440816318,0.5450427249746438,131716.81649000352,27598.754906326372,4.772563723873301,0,0
86,84.80154888673766,105.92872850359367,0.11616650532429815,707.5342465753424,76.85212311427757,85.16910177192327,0.6119402985074627,0.29850746268656714,74.88388576072346,77.11161927159522,18140.868188506138,0.9711102745355995,59101.932582299814,31478.79500219443,1.8775157237810323,0,0
87,87.46962860118015,70.08705388266237,0.08677542519958348,685.952380952381,59.64416403852832,55.213069519870636,0.4878048780487805,0.24390243902439024,49.515799460300975,61.73069064701356,9602.731901510931,0.8021261214043532,28929.305386988064,41910.6320796887,0.6902617295769247,0,0
88,91.14448472294148,70.72712055071484,0.05178663904712584,658.2954545454545,61.68507980255788,57.00900842537197,0.4883720930232558,0.16279069767441862,49.933433244105466,65.18912038816102,10226.250369316846,0.7659780182150435,14185.091229069432,6811.523460566981,2.0825137447135336,0,0
89,94.12711182622687,114.14458159389947,0.7240547063555913,637.4358974358975,99.33672207396285,92.65279846179463,0.5797101449275363,0.2753623188405797,80.66841640163082,114.57225271507723,29035.737158211385,0.704083357793795,112807.07827592368,119960.72117277462,0.9403667898382518,0,0
90,84.76286579212916,41.638142847142404,0.06727211570803902,707.8571428571429,57.42637996292521,29.843546166404654,0.42168674698795183,0.13253012048192772,29.44248990714042,76.19927119191196,7048.151409610757,0.3863880775576964,156296.20400306443,11922.184635546397,13.109694974615811,0,0
91,92.92502639915523,59.46823175642012,0.1407954945441746,645.6818181818181,60.10966218174334,44.00534726865923,0.5647058823529412,0.24705882352941178,42.0029657875262,67.37870044276902,8891.037860732711,0.6233864041827761,27854.68341648322,10101.46421043619,2.757489690227832,0,0
92,91.87021509296392,39.69015799887056,0.09114108640174991,653.0952380952381,50.284338906154716,27.731374135010743,0.5061728395061729,0.14814814814814814,28.060291740556753,64.8657060641267,5718.171866850688,0.4325905542879029,29644.9267588579,15114.375339681275,1.9613729375257818,0,0
93,92.53945480631276,97.73034079647488,0.16140602582496413,648.3720930232558,72.70297113528665,82.00056586331358,0.5609756097560976,0.2682926829268293,69.09524072107564,78.712875917585,17086.133184796596,0.8778136984020335,34216.155608951885,169414.0519677394,0.20196763616436897,0,0
94,91.53805215540181,94.47381226995806,0.42575838211814787,655.4651162790698,72.71570920042905,77.86973575685738,0.5180722891566265,0.3132530120481928,66.80285600645999,71.8203675212263,15072.75104575698,0.9301380417848265,74230.36485833509,129211.34921237611,0.5744879634089074,0,0
95,91.87145557655955,126.31414472613405,0.1323251417769376,653.0864197530864,89.7959549160239,99.8468356119384,0.618421052631579,0.35526315789473684,89.25476313554516,84.97942556927,23828.410080233716,1.0503102667220334,43047.35370934917,54600.140646665444,0.7884110406953351,0,0
96,86.76420551207895,44.4240247602985,0.10207553589656346,691.5294117647059,55.90971466365775,26.489041657146938,0.5903614457831325,0.20481927710843373,31.39588895888525,72.02350787991114,7103.901430574657,0.43591168887848936,37708.052115437284,32841.95351557006,1.1481671483872071,0,0
97,87.64519535374868,32.81071791162978,0.08799718409010912,684.5783132530121,41.7768369793389,20.423798246824905,0.38271604938271603,0.08641975308641975,23.19805320077637,53.83395585150278,3923.3559058556275,0.4309186058101802,42218.50858542314,12224.08314889456,3.453715756935195,0,0
