,bpm,hrv,br,ibi,sdnn,sdsd,pnn20,pnn50,sd1,sd2,s,sd1/sd2,lf,hf,lf/hf
0,130.9255079006772,217.40898478827103,0.15048908954100826,458.2758620689655,158.1153870572274,115.80443284549459,0.8666666666666667,0.8,153.65907428821478,144.8784931512534,69937.80623275755,1.0606065189247547,0.0,123992.45831635283,0.0
1,121.8274111675127,277.35356496717327,0.5076142131979695,492.5,154.81844205391036,151.22417134836613,1.0,1.0,196.1106192943156,104.56756189182187,64424.04151048367,1.8754441219275786,0.0,27731.267768849015,0.0
2,151.93189259986903,201.82500670960806,0.45841519318926,394.91379310344826,146.11341656194844,127.60778407477277,0.8585858585858586,0.696969696969697,142.5032018392403,144.02740530974344,64479.19873084232,0.9894172677260608,65179.65233016184,113764.53200622322,0.5729347379251413
3,138.6586284853052,195.80864547058601,0.7786988193921125,432.7173913043478,135.38273652765497,130.88054588538265,0.7692307692307693,0.6410256410256411,137.6174413284556,122.94290245865055,53152.88151648667,1.1193606021684785,15963.605758470154,158396.39777927476,0.10078263131157456
4,147.42014742014743,195.28184759470093,0.6615006615006614,407.0,139.12722456580747,121.97848170886536,0.7333333333333333,0.6833333333333333,137.72980795746432,138.8253799242455,60068.4859205043,0.9921082732323223,27086.312075181624,164967.4867078256,0.1641918211626408
5,140.1081081081081,180.4444625962034,0.23783783783783785,428.24074074074076,135.611295714543,122.65598998167195,0.7346938775510204,0.5816326530612245,127.52720185772513,129.68631057422374,51957.33159614587,0.9833512981675666,33367.99643544374,222975.88385640876,0.14964845461463422
6,145.617342130066,184.96349437895458,0.21206409048067862,412.0388349514563,139.01427756037492,117.60727218867345,0.8160919540229885,0.6781609195402298,130.07421888197769,138.6504228419834,56658.13797066193,0.9381451294253907,48667.210148587845,232588.27121004285,0.20924189296130966
7,144.39252336448598,195.48348550056159,0.09345794392523364,415.5339805825243,146.55081729285413,124.10631781373655,0.8735632183908046,0.6666666666666666,137.53540002393453,149.6297893264495,64652.06964582882,0.9191712468689743,84961.00394837598,187105.78997301657,0.45408003654311613
8,171.72593235039028,232.9692759663896,0.7227522405319456,349.3939393939394,179.69569216163998,143.64060351128785,0.8734177215189873,0.7468354430379747,164.6849064441278,178.1567662482636,92173.48142634504,0.9243819918387909,56426.683992915714,336452.03904878267,0.16771092888140984
9,180.8149405772496,229.4280046165367,0.1273344651952462,331.83098591549293,164.48219955195913,119.55795632905087,0.9767441860465116,0.9069767441860465,159.12806629216007,158.0076399355047,78990.47844152423,1.0070909631781901,41546.97938398347,255797.1165256635,0.16242160954857815
10,63.7329286798179,360.8785575970583,0.30349013657056145,941.4285714285714,183.25848812370944,205.48046676563257,1.0,0.6666666666666666,249.35472279020053,104.13666234542207,81577.63770003116,2.3944950526942095,0.0,74137.95979088168,0.0
11,264.94565217391306,205.01219475923864,0.4076086956521739,226.46153846153845,149.02174099754984,113.08846094982458,0.95,0.825,142.51973547547723,166.05571354217236,74349.61148067283,0.8582645693746768,9129.186330115666,54313.810073228604,0.16808223024323352
12,224.83940042826555,223.96165638209538,1.0706638115631693,266.85714285714283,166.74653868451156,145.80405868634716,0.8235294117647058,0.7647058823529411,158.24185422657857,158.09746895058538,78595.22346354173,1.000913267473234,0.0,166581.38837976113,0.0
13,178.34394904458597,332.40286801811243,0.10615711252653928,336.42857142857144,179.9447194024218,169.67902705467822,0.9166666666666666,0.8333333333333334,212.90565855431,119.98119065549862,80250.96146680717,1.7744919632080076,0.0,6119.244743155931,0.0
14,187.33738074588032,164.15439886480857,0.17346053772766695,320.27777777777777,142.70182804853994,89.92342421317274,0.8666666666666667,0.8,110.09692699314242,158.28665978744596,54748.14193029685,0.6955540482121819,0.0,41335.16541512672,0.0
15,165.42217116599656,161.78998732925348,0.8615738081562321,362.7083333333333,104.31801504960151,121.88125368570839,0.68,0.52,114.40279716860073,105.23725576049576,37823.00502723512,1.08709407463992,34572.295900356214,43179.118016621345,0.8006716553832335
16,179.1044776119403,274.50655029315084,1.404741000877963,335.0,148.07092894960846,188.0261847558636,0.8461538461538461,0.5384615384615384,187.83097021732348,80.93389807730854,47758.15411071879,2.3207948051372274,0.0,139176.75316343686,0.0
17,157.79345734445158,211.20770736924803,1.0904425914047466,380.2439024390244,124.6553845681932,160.4129830835925,0.782608695652174,0.43478260869565216,148.83923908911788,122.7735555228722,57407.96430601221,1.2123069862661895,22672.631975268112,40840.72576896352,0.5551476265022189
18,161.88870151770658,110.82080129650751,0.25295109612141653,370.625,89.64992679863158,86.41967006995571,0.75,0.25,73.89683475968371,72.81048816963116,16903.228101236175,1.014920193743539,0.0,48782.22956406138,0.0
19,168.3991683991684,209.97618912629116,0.41580041580041577,356.2962962962963,126.0261039434746,162.48384535085327,0.8,0.4,139.73009697269944,94.55421725126808,41506.94188011739,1.4777775231471815,0.0,37628.27284949744,0.0
20,164.0625,235.3720459187964,1.060267857142857,365.7142857142857,161.7506269110647,161.91347140439618,0.7083333333333334,0.625,161.53774928617904,145.15795993790118,73665.60435952923,1.1128411377184217,2424.3307330957327,293265.11954613245,0.008266686255930175
21,156.02836879432624,222.8811342397557,0.768321513002364,384.54545454545456,127.64393916912611,178.7001958588742,0.8,0.36,153.9646712723409,70.2031338331844,33956.8542859314,2.1931310308481295,8986.482534457617,83269.23065603127,0.10792080656514048
22,151.56794425087108,61.44102863722254,0.3484320557491289,395.86206896551727,105.87947739600163,47.338908122412604,0.6666666666666666,0.08333333333333333,42.53674881793389,78.48168576171132,10487.753912005051,0.5419958606277313,0.0,156500.87926596293,0.0
23,163.23165704863973,52.623481158421754,0.5770816158285244,367.57575757575756,61.3499797747764,30.225973391366924,0.9230769230769231,0.15384615384615385,36.63347969166356,22.610674548767797,2602.2053440678815,1.620185174601965,0.0,4230.240786824187,0.0
24,147.88732394366198,89.40544353300493,0.08802816901408451,405.7142857142857,127.17896758473222,66.87965975458374,0.8,0.2,61.92468543857664,57.88878225624643,11261.807399756668,1.0697182256221105,0.0,31088.191226006835,0.0
25,183.13953488372096,140.03400947456947,0.07267441860465117,327.6190476190476,124.55271448189018,88.44076383367003,0.9523809523809523,0.5714285714285714,98.99838519950133,136.10470159373028,42330.2770686154,0.7273693269980449,17062.738356443446,13690.547927796502,1.2463152275885352
26,144.10480349344977,230.6367996078105,0.6550218340611353,416.3636363636364,133.79808808296048,111.3073822050152,0.9333333333333333,0.8666666666666667,162.5108543383419,124.40435862317865,63513.76278521552,1.30631158053383,13442.920318830456,53343.6019829928,0.25200623540788225
27,157.06806282722513,195.50504398153572,0.6282722513089004,382.0,126.93305322097945,136.4632632697248,0.8888888888888888,0.5555555555555556,114.81600955172895,103.70899457402696,37408.366590085665,1.1070978946746404,0.0,15041.017434517355,0.0
28,137.29308666017528,200.1299577774402,0.3894839337877313,437.02127659574467,138.28608787762406,142.6178109494042,0.88,0.44,140.98964500983752,113.66477026766033,50345.76777458015,1.2403988032336841,32638.405847625563,59206.93864090511,0.5512598117186931
29,140.1197604790419,179.17741334929875,0.5988023952095809,428.20512820512823,144.1486375838886,142.4874940140826,0.7272727272727273,0.36363636363636365,126.40001111517891,108.03322491692272,42899.70693031849,1.1700105334482074,12221.56280247748,106206.30105500254,0.1150738014701042
30,149.6792587312901,201.04140632920257,0.07127583749109051,400.85714285714283,127.13033646215051,145.97482837472748,0.8823529411764706,0.47058823529411764,141.8891326055561,137.22282538349214,61168.15252199,1.034005328260974,22078.06502189082,80903.43818595962,0.27289402671791957
