,bpm,hrv,br,ibi,sdnn,sdsd,pnn20,pnn50,sd1,sd2,s,sd1/sd2,lf,hf,lf/hf
0,68.54130052724078,80.24961059095551,0.04393673110720562,875.3846153846154,112.18908383859981,44.671641514002545,0.8666666666666667,0.4666666666666667,55.789286108037295,140.3250195478736,24594.374863845824,0.3975719104674993,55517.4393384712,55537.492934179434,0.9996389178796385
1,64.95026331187829,97.1715374598328,0.058513750731421885,923.7837837837837,114.14432190661444,61.78436446470654,0.8076923076923077,0.5769230769230769,67.51123071155901,120.82954153065745,25627.07414729211,0.5587311667025545,175821.06382931917,130574.44329383007,1.346519727705606
2,82.62295081967214,253.90286856722722,0.06557377049180328,726.1904761904761,168.53645050075158,161.94039446050726,0.7777777777777778,0.7777777777777778,152.78888848487784,180.030861551877,86414.89448934038,0.848681649178526,82391.75325804019,49527.27190393802,1.663563327651993
3,86.10968733982573,189.26985212409537,0.05125576627370579,696.7857142857143,139.7971380104699,106.95350978082892,1.0,0.8461538461538461,133.5141771609239,164.16184826577552,68857.22072661654,0.8133081990205574,95676.6268484767,49974.60003756265,1.9145051041241514
4,72.61724659606656,146.42805902759292,0.151285930408472,826.25,103.19126658782709,107.14641249295983,0.7450980392156863,0.5882352941176471,103.47257798307561,103.13091757164554,33524.63236010433,1.0033128805548803,52742.631562928174,252902.68144178507,0.20854911961488573
5,71.97696737044146,51.96152422706632,0.04798464491362764,833.6,103.91842954933452,33.166247903554,0.5,0.35714285714285715,36.519494374754906,105.68532421818098,12125.211219646217,0.3455493432499919,34045.73507232612,36949.64754842792,0.921408926234119
6,78.98586055582642,219.68158775828255,0.5363237445148707,759.6296296296297,123.60275322000933,142.33606554754684,0.8666666666666667,0.8666666666666667,155.2517668534278,118.18629362155325,57643.924047051834,1.313619050873722,52225.822985528255,96156.44223083605,0.5431338948684621
7,66.53465346534654,129.00428389459745,0.3564356435643564,901.7857142857143,122.27175738109445,100.36222485220881,0.6842105263157895,0.42105263157894735,85.9636591387359,132.91219270454116,35894.638919377,0.6467703029309727,17980.77659368614,226368.01177150325,0.07943161426816792
8,71.11412123264478,136.46149321488016,0.3386386725364037,843.7142857142857,113.56774477403884,87.42050128756195,0.782608695652174,0.6086956521739131,96.31587918007405,124.09064313100085,37547.99932378535,0.776173583679429,29137.204299187,106252.46671004218,0.2742261445910806
9,67.2,113.6181803634036,0.10666666666666667,892.8571428571429,114.02350873489944,92.86976573907006,0.6363636363636364,0.36363636363636365,78.58248285445202,138.8857667234015,34287.305723101024,0.565806595653198,6319.539667658402,10929.180868950503,0.5782262864376266
10,64.42577030812325,104.35393423222524,0.046685340802987856,931.304347826087,111.6206443359201,69.66813414458132,0.717948717948718,0.5128205128205128,73.70891806447419,142.7466088767965,33054.88944696539,0.5163619552468093,61315.00294387921,167597.58986150185,0.3658465673315964
11,65.0904033379694,108.28203913853858,0.36161335187760774,921.7948717948718,92.92599191669417,65.46707187586749,0.875,0.625,76.53507161752707,99.50561384916934,23925.330669418527,0.7691533035868606,84437.41087938251,180903.17525794078,0.4667547198051523
